 /features        TATA         INR          YP         DPE      3-mers    4-mers/1    4-mers/2    6-mers/1    6-mers/2          CG (A+C)/(G+T)    TATA-TSS    TATA-INR     INR-TSS     REdens1     REdens2
   0.83353  -0.60793   3.56180   3.87693   0.85088   0.71541   0.25289   0.04764   0.02277   0.22443   0.32429   0.04000   0.03981   0.04000   7.67440   3.44116        -1
   1.16475   2.52626   4.44207   3.66028   0.72265   0.63174   0.21938   0.04221   0.01572   0.22443   0.32429   0.06084   0.03981   0.04000   7.80440   0.59626        -1
   2.86984   4.35155   2.50284   3.66028   0.64573   0.53476   0.25761   0.03060   0.01519   0.22443   0.32429   0.04072   0.06702   0.12726   4.65119   0.00000        -1
  -6.30337  -2.94384   1.80542   3.60644   0.67744   0.70265   0.20633   0.05227   0.01384   0.22443   0.32429   0.04000   0.03981   0.04000   2.75941   2.72768        -1
 -10.29817   3.53217  -7.44261   2.82578   0.66897   0.63358   0.21770   0.03811   0.01398   0.22443   0.32429   0.04000   0.03981   0.08823   2.01823   1.33886        -1
  -8.40342  -0.56129   4.42329   2.82578   0.77622   0.59269   0.24152   0.03428   0.01852   0.21141   0.32429   0.04000   0.03981   0.04000   1.89960   2.55340        -1
  -5.47136  -7.61824  -0.96498   2.05194   0.72107   0.73443   0.25720   0.05387   0.02631   0.22443   0.32429   0.04000   0.03981   0.04000   7.96756   4.62823        -1
   2.14958   3.61021   1.80053   3.60644   0.84438   0.75668   0.20650   0.06454   0.01279   0.16217   0.32429   0.06084   0.06674   0.12726   5.22188   2.95311        -1
 -11.34541   1.17053   3.72154   3.82135   0.66574   0.81971   0.29597   0.05756   0.02747   0.22443   0.32429   0.04000   0.03981   0.04000  10.11556   5.06725        -1
   2.40421   5.29305   0.95771   2.18769   0.90442   1.01013   0.34651   0.08825   0.02512   0.21141   0.23419   0.01776   0.02517   0.11256  11.68908   6.68766        -1
 -10.02883   3.61021  -5.38369   2.61595   0.65940   0.67440   0.19881   0.04834   0.01240   0.22443   0.32429   0.04000   0.03981   0.12783   3.21051   2.99408        -1
  -9.83821  -0.28198  -4.10678   2.77702   0.51086   0.53534   0.16064   0.03118   0.00960   0.22443   0.32429   0.04000   0.03981   0.04000   3.00592   0.27776        -1
   1.73254  -9.84871   5.67237   3.09627   0.69920   0.67432   0.21142   0.04478   0.01186   0.22443   0.32429   0.02249   0.03981   0.04000   3.46815   3.21975        -1
  -5.51869   3.01143   3.57483   2.88136   0.67634   0.69160   0.19322   0.04476   0.01195   0.22443   0.32429   0.04000   0.03981   0.12783   5.20743   2.71987        -1
   2.34665  -7.23080   2.08741   3.87693   0.72955   0.68595   0.18378   0.03985   0.01103   0.22443   0.32429   0.06084   0.03981   0.04000   4.40469   2.36017        -1
  -0.99312  -0.43006   5.81908   3.82135   0.70191   0.63111   0.21373   0.04123   0.01154   0.22443   0.32429   0.04000   0.03981   0.04000   3.45891   2.29979        -1
 -11.47871   2.09389   3.32502   4.38028   0.57311   0.83285   0.14955   0.05875   0.00765   0.16217   0.31256   0.04000   0.03981   0.04000   5.08288   0.75515        -1
   2.69688 -10.09088   6.27012   3.17818   0.72622   0.82738   0.24881   0.06504   0.01995   0.22443   0.32429   0.02083   0.03981   0.04000   7.71252   3.91712        -1
  -9.53190   0.89306  -2.36293   3.92569   0.62415   0.65768   0.17769   0.03765   0.01002   0.22443   0.23419   0.04000   0.03981   0.04000   3.81743   0.10348        -1
  -6.35169  -3.25856   4.38499   2.34876   0.50534   0.59473   0.17108   0.03241   0.01135   0.22443   0.31256   0.04000   0.03981   0.04000   9.27468   1.24793        -1
 -18.89767   1.54195   1.13262   3.38979   0.57619   0.79354   0.18862   0.04552   0.01007   0.21141   0.31256   0.04000   0.03981   0.04000   4.91333   0.65854        -1
  -8.92147 -10.93973 -13.92797   3.82135   0.56136   0.58110   0.17133   0.03375   0.00765   0.22443   0.32429   0.04000   0.03981   0.04000   3.51385   2.93180        -1
 -11.07348   0.93634  -8.94625   4.65077   0.67523   0.64555   0.18623   0.03998   0.01125   0.22443   0.32429   0.04000   0.03981   0.04000   1.76439   3.43831        -1
 -11.01277   1.91409   4.13094   4.48970   0.57991   0.61693   0.20920   0.04014   0.01218   0.22443   0.32429   0.04000   0.03981   0.04000   1.66801   2.85342        -1
  -6.61217   1.78384  -3.30539   3.55086   0.71888   0.72739   0.33724   0.05273   0.02432   0.21141   0.32429   0.04000   0.03981   0.04000   2.31968   1.14255        -1
  -8.39605   2.01252 -10.54596   3.92569   0.62047   0.73140   0.21953   0.05311   0.01198   0.22443   0.32429   0.04000   0.03981   0.04000   7.73384   4.96495        -1
  -1.96296   0.73967   7.09757   2.88136   0.74396   0.61359   0.24007   0.03951   0.01611   0.16217   0.32429   0.04000   0.03981   0.04000   1.52025   5.37982        -1
   4.20279   3.52823   0.19379   2.40434   0.62869   0.73494   0.14935   0.05173   0.00764   0.22443   0.32429   0.00616   0.05515   0.24830   7.85603   4.90860        -1
  -7.28994   1.29944  -3.71496   3.82135   0.71920   0.68160   0.27236   0.03351   0.02003   0.22443   0.32429   0.04000   0.03981   0.04000   2.25171   3.35828        -1
 -10.88836   2.68255  -0.20272   3.92569   0.72686   0.58361   0.19850   0.03667   0.01138   0.22443   0.32429   0.04000   0.03981   0.04000   1.74663   3.70211        -1
   6.00969   3.54462  -3.82173   4.21921   0.79474   0.67700   0.20673   0.04273   0.01119   0.22443   0.23419   0.04000   0.03981   0.08823   6.56240   3.74899        -1
   1.25242   2.33899  -8.14259   2.88644   0.78679   0.84055   0.30170   0.06530   0.01987   0.22443   0.32429   0.01705   0.03981   0.04000   8.85910   6.05636        -1
   1.63605   3.73331  -5.91531   3.17818   0.83874   1.11867   0.27255   0.07867   0.01735   0.06960   0.10249   0.04072   0.04412   0.12726  13.32394   3.13261        -1
  -9.03424   3.93594  -5.09721   3.65520   0.77151   0.74596   0.22979   0.04909   0.01405   0.22443   0.31256   0.04000   0.03981   0.08823   5.86905   3.22164        -1
  -8.01364  -2.19599 -13.81660   3.66028   0.76442   0.67835   0.16943   0.04912   0.00974   0.22443   0.32429   0.04000   0.03981   0.04000   6.30381   2.57637        -1
   6.71903   3.45139  -7.36332   3.66028   0.70311   0.70292   0.25819   0.05025   0.01664   0.22443   0.31256   0.28007   0.03535   0.05854   9.30855   6.12100        -1
  -1.47355  -2.37619  -5.13689   3.04751   0.60682   0.88238   0.15199   0.03989   0.00686   0.16217   0.32429   0.04000   0.03981   0.04000   0.82051   0.00000        -1
  -9.55722   0.04712  -3.08540   3.65520   0.61076   0.55436   0.23775   0.03654   0.02050   0.22443   0.32429   0.04000   0.03981   0.04000   1.63178   1.44258        -1
   5.76704  -0.11915   4.01910   2.34876   0.70546   0.64555   0.25714   0.04757   0.01506   0.22443   0.32429   0.17448   0.03981   0.04000   5.72674   4.94719        -1
  -4.92699  -1.93176  -8.24469   3.66028   0.62402   0.62568   0.18162   0.03856   0.00910   0.22443   0.32429   0.04000   0.03981   0.04000   2.51859   1.09401        -1
  -9.19069   4.07275   5.18990   2.18769   0.72379   0.68619   0.24520   0.04350   0.01708   0.16217   0.32429   0.04000   0.03981   0.12726   5.97750   5.94743        -1
  -9.71658   3.16004   2.56262   3.66028   0.55275   0.82654   0.20102   0.05617   0.01479   0.12382   0.10249   0.04000   0.03981   0.12783   6.00639   0.13190        -1
 -11.52533  -1.67099  -9.01077   3.87693   0.53960   0.58363   0.15881   0.03542   0.00938   0.22443   0.32429   0.04000   0.03981   0.04000   0.37556   0.43239        -1
   2.18996   0.46883   8.29717   1.57492   0.66578   0.74135   0.19579   0.05335   0.01236   0.22443   0.32429   0.00616   0.03981   0.04000   3.68316   4.05328        -1
   1.54010   1.97970  -4.74417   3.55086   0.83808   0.84818   0.24203   0.06217   0.01714   0.17898   0.31256   0.08665   0.03981   0.04000   7.55600   5.16481        -1
   4.62256  -0.71111 -21.45691   3.92569   0.79279   0.99006   0.38649   0.09486   0.04326   0.22443   0.31256   0.04000   0.03981   0.04000  10.97750   6.19962        -1
  -0.73737   2.16714  -4.32957   4.65077   0.71156   0.60496   0.24300   0.03823   0.01545   0.22443   0.31256   0.04000   0.03981   0.04000   7.49443   1.25858        -1
   0.54624   4.02665   0.74572   3.09627   0.66390   0.70214   0.21087   0.04637   0.01158   0.22443   0.32429   0.04000   0.03981   0.12783   8.75112   3.62775        -1
  -9.67991   1.22407   1.29549   3.38979   0.59279   0.69933   0.17674   0.05331   0.01015   0.22443   0.32429   0.04000   0.03981   0.04000   3.99242   3.36751        -1
  -5.53579   2.32666  -7.05550   3.04751   0.67084   0.67203   0.27346   0.04368   0.02255   0.22443   0.32429   0.04000   0.03981   0.04000   2.96543   0.89391        -1
  -6.77081  -2.49742   6.42667   2.88644   0.72707   0.67485   0.24516   0.04934   0.01757   0.22443   0.32429   0.04000   0.03981   0.04000   1.32418   1.07956        -1
  -5.82822   3.64422   3.16501   2.34876   0.63413   0.74341   0.33336   0.04399   0.04816   0.21141   0.32429   0.04000   0.03981   0.12783   4.70945   4.03197        -1
  -2.28420   4.19574  -7.41430   3.38979   0.76831   0.77920   0.36660   0.05684   0.03185   0.22443   0.32429   0.04000   0.03981   0.11256  11.00734   6.16197        -1
  -3.75121   0.11896   2.31404   3.09627   0.70970   0.70183   0.30245   0.04978   0.02291   0.22443   0.32429   0.04000   0.03981   0.04000   8.18162   3.88823        -1
   2.03629   2.25938   7.01143   1.91720   0.91754   0.78492   0.29430   0.06951   0.02376   0.22443   0.32429   0.04072   0.03981   0.04000   8.17097   4.59152        -1
  -7.22218   2.75512  -1.06288   2.90769   0.61961   0.64000   0.21719   0.03797   0.01398   0.21141   0.32429   0.04000   0.03981   0.04000   2.74639   0.74094        -1
  -0.12996  -0.16392   3.94271   2.74662   0.79607   0.74018   0.18705   0.05023   0.01311   0.22443   0.32429   0.04000   0.03981   0.04000   1.85484   1.38148        -1
   0.06164   1.91409  -9.87147   2.18769   0.76625   0.80428   0.31517   0.04233   0.02492   0.22443   0.32429   0.04000   0.03981   0.04000   4.09093   0.53445        -1
 -10.06247   3.98388   3.61990   3.66028   0.62948   0.68379   0.19518   0.05137   0.01124   0.22443   0.32429   0.04000   0.03981   0.10945   4.49373   4.44921        -1
 -11.02876   1.18490  -4.85027   4.21921   0.71568   0.66746   0.18201   0.04170   0.00951   0.22443   0.32429   0.04000   0.03981   0.04000   6.54416   5.95548        -1
  -1.48727   0.31855  -7.56555   4.48970   0.70477   0.77184   0.22647   0.05660   0.01481   0.22443   0.31256   0.04000   0.03981   0.04000   6.28037   0.76959        -1
  -6.42234   0.68649  -9.66636   3.71586   0.63300   0.67471   0.21951   0.04497   0.01125   0.22443   0.32429   0.04000   0.03981   0.04000   6.28534   6.13782        -1
   0.87765  -0.90634  -6.65474   3.44537   0.68205   0.67359   0.20928   0.04866   0.01376   0.22443   0.32429   0.02249   0.03981   0.04000   9.56713   6.16931        -1
   0.72686   3.26129  -7.85729   3.17818   0.78380   0.77378   0.25094   0.05925   0.01581   0.22443   0.32429   0.04000   0.03981   0.12783   7.50651   3.54582        -1
  -9.09505  -0.15134   4.08525   3.38979   0.72972   0.66863   0.14891   0.04940   0.00711   0.22443   0.32429   0.04000   0.03981   0.04000   4.90268   3.16671        -1
  -6.16190   0.14680   4.82354   3.92569   0.61866   0.66608   0.19354   0.04581   0.00952   0.22443   0.32429   0.04000   0.03981   0.04000   7.89249   1.24864        -1
   7.05274   3.44046  -0.43984   2.07828   0.77702   0.89645   0.37337   0.08193   0.03717   0.22443   0.32429   0.02083   0.06674   0.12783  11.49822   6.92162        -1
   5.69933   3.19408   4.75199   3.82135   0.79282   0.79656   0.35718   0.06100   0.03087   0.22443   0.32429   0.03551   0.07608   0.24830   6.75586   7.80701        -1
  -3.90464  -4.17669   3.52727   2.82578   0.85955   0.72627   0.33632   0.05500   0.05429   0.22443   0.32429   0.04000   0.03981   0.04000   7.13308   6.35686        -1
  -1.32460   0.70516   4.20428   2.82578   0.73315   0.67990   0.18113   0.03920   0.01087   0.16217   0.23419   0.04000   0.03981   0.04000   7.01728   3.88823        -1
   2.64790   1.65904 -13.87405   2.32243   0.78198   0.90816   0.20261   0.08433   0.01209   0.22443   0.32429   0.28007   0.03981   0.04000  10.94719   7.13119        -1
   2.89734  -8.68651   4.31959   4.38028   0.87513   0.77205   0.25726   0.05859   0.01580   0.22443   0.32429   0.01776   0.03981   0.04000   6.48614   6.21809        -1
   3.40744 -10.64345   5.11120   2.90769   0.62779   0.70101   0.20668   0.05087   0.01212   0.22443   0.32429   0.28007   0.03981   0.04000   2.36301   3.80819        -1
   3.59398 -10.96207  -5.79218   4.38028   0.55965   0.55223   0.15114   0.03175   0.00798   0.22443   0.32429   0.03551   0.03981   0.04000   0.63722   2.07365        -1
  -1.71532  -4.28459   0.38585   3.66028   0.67016   0.57877   0.24685   0.03649   0.02224   0.22443   0.32429   0.04000   0.03981   0.04000   1.96353   4.43642        -1
   2.22020   3.20426  -7.27383   4.48970   0.72773   0.67873   0.22605   0.04735   0.01665   0.22443   0.32429   0.01705   0.07608   0.11256   3.19536   1.05920        -1
  -0.78992   4.47228  -4.62240   3.82135   0.62364   0.77187   0.33063   0.05413   0.04310   0.21141   0.31256   0.04000   0.03981   0.12783   5.73526   0.59626        -1
 -10.40156 -11.88349   2.69150   3.66028   0.78684   0.71388   0.30439   0.04848   0.04756   0.22443   0.32429   0.04000   0.03981   0.04000   6.05280   6.21975        -1
   1.12417   0.37658  -9.56106   3.38979   0.73337   0.69068   0.22879   0.04470   0.01229   0.22443   0.32429   0.28007   0.03981   0.04000   5.84750   6.82832        -1
  -9.05726  -0.53643  -4.02398   4.21921   0.58804   0.67241   0.20313   0.04925   0.01216   0.22443   0.32429   0.04000   0.03981   0.04000   6.02392   0.06346        -1
  -4.80666   2.67911   2.29412   2.07828   0.73738   0.71757   0.21976   0.04715   0.01813   0.22443   0.32429   0.04000   0.03981   0.04000   7.00947   6.13261        -1
  -9.66126  -0.93553 -19.31899   3.66028   0.62404   0.74570   0.24196   0.05986   0.02335   0.22443   0.32429   0.04000   0.03981   0.04000   7.66493   3.80227        -1
   2.63349  -6.57720   5.58777   2.61595   0.65341   0.68004   0.23417   0.04571   0.01619   0.22443   0.32429   0.23745   0.03981   0.04000   4.76083   3.76841        -1
   0.15110   1.60719  -5.23217   3.66028   0.74373   0.72355   0.15238   0.05498   0.00834   0.22443   0.32429   0.04000   0.03981   0.04000   3.22401   5.61189        -1
  -5.37092   0.63511   1.90496   3.04751   0.72156   0.65345   0.18024   0.04566   0.01076   0.22443   0.32429   0.04000   0.03981   0.04000   2.72034   2.42671        -1
   0.73072  -3.74998  -7.04355   3.55086   0.68440   0.63425   0.22726   0.03781   0.01336   0.22443   0.32429   0.23745   0.03981   0.04000   3.48733   3.50533        -1
   1.08705   0.63352  -4.85912   3.66028   0.64664   0.73118   0.16962   0.04423   0.00912   0.22443   0.32429   0.04000   0.03981   0.04000  10.88539   1.32181        -1
   1.53017   5.33420 -10.48785   3.65520   0.70495   0.70941   0.24161   0.05292   0.01478   0.22443   0.32429   0.03551   0.00877   0.12783   5.80085   5.88776        -1
   2.90177   1.01234   6.11166   2.45311   0.69732   0.73871   0.20227   0.04733   0.01534   0.16217   0.32429   0.02083   0.03981   0.04000   6.50367   4.33862        -1
  -8.12140   0.92846  -6.81902   3.66028   0.77057   0.65743   0.23798   0.03898   0.01519   0.22443   0.32429   0.04000   0.03981   0.04000   5.73976   4.89249        -1
  -8.84994   4.04866   6.11333   3.92569   0.67901   0.64033   0.21805   0.03905   0.01341   0.22443   0.32429   0.04000   0.03981   0.11256   2.80440   2.79114        -1
  -7.37337   3.58016  -0.59934   3.55086   0.61103   0.59594   0.25945   0.03580   0.01757   0.22443   0.32429   0.04000   0.03981   0.12783   1.83945   2.08241        -1
   1.24972   2.14375  -5.11114   3.09627   0.68131   0.73352   0.23867   0.04916   0.01545   0.21141   0.31256   0.08665   0.03981   0.04000   7.81340   3.51930        -1
  -2.98648   3.12193  -4.70070   3.92569   0.63177   0.73237   0.24899   0.05303   0.01853   0.16217   0.32429   0.04000   0.03981   0.12726   5.40327   3.36633        -1
  -8.75055   2.59485  -0.28789   3.71586   0.68628   0.78898   0.18314   0.05971   0.01054   0.21141   0.32429   0.04000   0.03981   0.04000   6.94435   6.41771        -1
  -5.75507   0.93838   7.56820   4.38028   0.88921   0.75351   0.24555   0.05516   0.01548   0.22443   0.32429   0.04000   0.03981   0.04000   2.33057   3.09354        -1
   6.83232  -0.05072  -3.37375   3.92569   0.68697   0.83882   0.20757   0.06865   0.01204   0.22443   0.32429   0.04072   0.03981   0.04000  11.54227   3.15960        -1
  -5.53797  -8.45207  -7.31958   2.82578   0.73437   0.91758   0.30626   0.09750   0.02801   0.21141   0.32429   0.04000   0.03981   0.04000   8.49041   3.48852        -1
  -8.64862  -1.25444  -6.39704   4.38028   0.58420   0.66750   0.18369   0.03955   0.00920   0.16217   0.31256   0.04000   0.03981   0.04000   5.55766   1.43405        -1
  -6.41542   3.18755   4.60681   3.92569   0.66597   0.67268   0.27745   0.04864   0.02050   0.22443   0.32429   0.04000   0.03981   0.12783   1.83377   2.19039        -1
  -6.55667  -0.93286   4.60487   3.92569   0.73259   0.74073   0.14227   0.05328   0.00802   0.22443   0.32429   0.04000   0.03981   0.04000   4.04262   1.77244        -1
  -8.06726   0.10236   3.40682   2.82578   0.64230   0.64326   0.24265   0.04005   0.02422   0.22443   0.32429   0.04000   0.03981   0.04000   8.78475   4.80772        -1
